temperature_deg_c,time_h,scale_mol,stirring_shaking,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_eq,catalyst_name,catalyst_eq,ligand_name,ligand_eq,solvent_1_name,solvent_1_fraction,solvent_2_name,solvent_2_fraction,product_1_smiles,AP yield,AP selectivity
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,CyPPh2,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.085,0.175
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,DavePhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.471,0.673
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,(pDMA-Ph)P(Ph)2,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.041,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,PhenCar-Phos,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.107,0.201
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,PhenCar-Phos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.335,0.527
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,RuPhos-Hybrid,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.109,0.250
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,RuPhos-Hybrid,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.402,0.590
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,PhCPhos,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.455,0.585
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,(1-Ad)3P,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.018,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,(1-Ad)3P,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.525,0.702
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,VPhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.769,0.769
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,VPhos,0.03,PhMe,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.121,0.258
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,MePhos,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.205,0.391
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,MePhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.415,0.555
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,cataCXium PiPr,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.551,0.724
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,CM-Phos,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.233,0.430
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,CM-Phos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.021,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,NPCy2-Andolephos,0.03,MeOH,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,NPCy2-Andolephos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.442,0.629
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,pta,0.03,MeOH,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,pta,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,pta,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.029,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,iPr-PhenCarPhos,0.03,PhMe,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.081,0.175
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,QPhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.459,0.672
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,P(tBu)3,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.173,0.338
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,P(tBu)3,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.162,0.264
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium ABn,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.091,0.189
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium ABn,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.051,0.103
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium ABn,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.020,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium ABn,0.03,EtOAc,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.163,0.294
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium ABn,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.006,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium A,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.553,0.751
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium POMeCy,0.03,MEK,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.707,0.783
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium POMeCy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.081,0.170
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium POMeCy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.680,0.719
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium POMeCy,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.229,0.361
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium POMeCy,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium POMeCy,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.576,0.640
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium PInCy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.390,0.576
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium PInCy,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.616,0.725
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium PCy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.675,0.716
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,cataCXium PCy,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.417,0.671
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium PCy,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.192,0.306
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,CY-VBRIDP,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.444,0.620
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(allyl)Cl]2,0.03,tBuDavePhos,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium PICy,0.03,2-MeTHF,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.023,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,cataCXium PICy,0.03,MEK,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.494,0.677
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium PICy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.647,0.657
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,cataCXium PICy,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.250,0.448
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium PICy,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium PICy,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.521,0.618
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,X-PHOS,0.03,iPrOH,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.720,0.799
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,X-PHOS,0.03,2-MeTHF,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,X-PHOS,0.03,MEK,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.662,0.780
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,X-PHOS,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.811,0.846
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,X-PHOS,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.620,0.787
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(allyl)Cl]2,0.03,PhDavePhos,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(allyl)Cl]2,0.03,PhDavePhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,PhDavePhos,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.354,0.404
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.054,0.098
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,BippyPhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.225,0.322
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.016,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,CyBippyPhos,0.03,MEK,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.488,0.656
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,CyBippyPhos,0.03,MEK,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.642,0.671
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,CyBippyPhos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.625,0.633
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,CyBippyPhos,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.223,0.332
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,RuPhos,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.429,0.617
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,MeOH,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.215,0.363
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,DavePhos,0.03,EtOH,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.011,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,DavePhos,0.03,iPrOH,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.475,0.597
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,DavePhos,0.03,2-MeTHF,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.126,0.213
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,DavePhos,0.03,MEK,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.521,0.665
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,DavePhos,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.748,0.795
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,CPhos,0.03,2-MeTHF,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.059,0.110
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,CPhos,0.03,MeCN,1,none,,COc1ncnc(OC)c1-c1cccnc1C#N,0.696,0.814
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,VPhos,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.661,0.759
